,Unnamed: 0,Feeder_Category,CABLE_SIZE,No_of_times_exceeded_60_,LENGTH_OF_CABLE_MTRS_,NO__OF_JOINTS,AGE_YRS_,PILC,XLPE,DATE_ONLY,Average_Current,Peak_Current,Average_voltage,Peak_Voltage,target,Avg_Heat_Index,Peak_HI,Avg_humidity,Max_Humidity,Avg_TEMP,Max_TEMP,New_Summer,New_Monsoon,New_Winter,Feeder,Switch,Section Id,Pathid,Lat,Long,Feeder_Switch_ID_V1,Customer At Risk,Fee_Sw_Refe_ID
266,266,0,2,0,908.0,3.0,22.75098814229249,1,0,05-05-2017,32.894375,131.85,11.1621875,11.45,1,39.41087308,47.36177721,76.45489583,85.71,30.98177083,34.32,1,0,0,30850,13669,13669-30473-1,Laxmi Nagar,20.07308716,73.22731997,30850_13669_267,45,30462_12852_76
267,267,2,0,5,309.7,5.0,17.0,1,1,30-05-2017,51.288125,149.76,11.07458333,11.31,1,41.33553481,47.62043372,77.76395833,84.91,31.40885417,34.28,1,0,0,30850,13669,13669-30473-1,Poonam Nagar,19.26478263,74.14843567,30850_13669_268,43,30462_12852_76
268,268,0,1,1,999.0,5.0,22.75098814229249,0,1,16-06-2017,71.13270833,200.22,11.08677083,11.29,1,38.66508964,46.02621345,79.47427083,88.73,30.43708333,34.06,1,0,0,30850,13669,13669-30473-1,Samarth Nagar,18.30132892,74.80261008,30850_13669_269,49,30462_12852_76
269,269,0,1,7,552.09,7.0,38.0,1,1,20-06-2017,58.60375,134.28,10.61552083,11.42,1,38.94129364,44.65652393,77.07135417,89.84,30.74458333,33.52,1,0,0,30850,13669,13669-30473-1,Janata Colony,20.33647711,74.42255527,30850_13669_270,30,30462_12852_76
270,270,2,0,0,633.7,2.0,22.0,1,1,16-07-2017,97.84489583,113.82,11.056875,11.28,0,32.38096315,39.03232527,84.13239583,91.31,27.87270833,30.8,0,1,0,30850,13669,13669-30473-1,Bandrekar Wadi,18.70972503,74.69211095,30850_13669_271,43,30462_12852_76
271,271,0,0,0,943.4,10.0,31.0,1,1,03-03-2016,102.1627083,125.1,10.96958333,11.26,0,33.52302475,38.41121971,67.2396875,85.09,29.84572917,33.95,1,0,0,30850,13669,13669-30473-1,Shyam Nagar,20.20631573,74.14222712,30850_13669_272,44,30462_12852_76
272,272,1,0,7,1569.6,24.0,42.0,1,1,22-06-2016,118.3796875,159.87,11.0834375,11.22,0,32.45562645,38.44941622,92.05677083,99.85,27.55375,30.01,1,0,0,30850,13671,11932-13671-2,Squatters Colony,18.35928885,74.04340996,30850_13671_273,27,30462_12852_76
273,273,1,0,0,1401.0,9.0,16.0,1,0,29-07-2016,69.77552083,137.04,11.03916667,11.31,1,27.20552083,34.72,99.2634375,100.0,25.62072917,28.0,0,1,0,30850,13671,11932-13671-2,Harijan Nagar Nagar,20.65178588,73.08843147,30850_13671_274,34,30850_13669_260
274,274,2,0,1,641.4,3.0,39.0,1,0,24-09-2016,61.15416667,289.47,7.478645833,11.36,1,30.84578601,35.38355794,98.74520833,100.0,26.73354167,28.11,0,1,0,30850,13671,11932-13671-2,Meghwadi,20.25501695,73.43204631,30850_13671_275,41,30850_13669_260
275,275,0,0,0,245.1,1.0,22.75098814229249,1,1,04-10-2016,80.76041667,121.81,11.04979167,11.27,0,27.15715459,30.7661533,98.23958333,100.0,25.6159375,26.91,0,1,0,30850,13671,11932-13671-2,Prem Nagar,18.27964073,73.56805699,30850_13671_276,26,30850_13669_260
276,276,0,1,0,2300.0,14.0,10.0,0,1,17-11-2016,53.42041667,122.99,11.0946875,11.3,1,29.01596149,35.96891312,64.06947917,83.89,27.47604167,34.14,0,0,1,30850,13671,11932-13671-2,Seetawadi,20.50833115,72.885804,30850_13671_277,38,30850_13669_260
277,277,1,0,7,795.1,14.0,28.0,1,0,25-11-2016,37.340625,317.0,10.15697917,11.21,1,29.25889613,36.39914559,58.83083333,68.82,27.6453125,34.13,0,0,1,30850,13671,11932-13671-2,Indira Nagar,18.35486866,73.86744662,30850_13671_278,49,30850_13669_260
278,278,1,1,0,635.0,2.0,10.0,0,1,15-12-2016,44.6934375,95.41,11.081875,11.36,0,28.41034922,34.35724807,61.45010417,73.83,27.1553125,32.85,0,0,1,30850,13671,11932-13671-2,Shankarwadi,19.02812146,74.81904831,30850_13671_279,29,30850_13669_260
279,279,0,1,7,350.0,3.0,12.0,0,1,30-03-2017,77.856875,226.77,10.96729167,11.26,1,35.04040655,43.52019559,80.65583333,87.25,29.10822917,33.28,1,0,0,30850,13671,11932-13671-2,Natwar Nagar,19.30406599,74.5810592,30850_13671_280,42,30462_12850_60
280,280,1,0,7,215.0,4.0,20.0,1,0,31-03-2017,57.0388172,172.38,11.0253125,11.33,1,34.4748285,44.24785057,72.39177083,88.33,29.76114583,34.12,1,0,0,30850,13671,11932-13671-2,Parsi Colony,18.39708351,73.74740689,30850_13671_281,42,30462_12850_60
281,281,1,0,7,2206.0,18.0,32.0,1,1,19-04-2017,91.76760417,156.35,11.2075,11.43,1,36.05568554,43.41174303,75.120625,84.86,29.94614583,33.71,1,0,0,30850,13671,11932-13671-2,Aksa Gaon,20.61220686,74.69034047,30850_13671_282,46,30462_12850_60
282,282,1,1,7,800.0,9.571917808219178,22.75098814229249,0,1,04-05-2017,90.75635417,205.94,11.05895833,11.28,1,37.1182866,43.33797919,77.6765625,86.41,30.0775,33.31,1,0,0,30850,13671,11932-13671-2,Erangal Gaon,18.71570016,74.0098323,30850_13671_283,46,30462_12850_60
283,283,0,2,7,1448.0,26.0,34.0,1,1,10-05-2017,31.57458333,100.88,10.98166667,11.47,1,37.78452896,45.9394831,75.786875,84.04,30.515,34.25,1,0,0,30850,13671,11932-13671-2,Daravali Village,18.76796302,74.83625244,30850_13671_284,39,30462_12850_60
284,284,1,1,0,1270.0,1.0,7.0,0,1,06-06-2017,81.70604167,120.5,11.12083333,11.46,0,40.24249022,45.76149507,75.10510417,84.0,31.3928125,34.49,1,0,0,30850,13671,11932-13671-2,Bhati Gaon,20.32287973,73.84796264,30850_13671_285,33,30462_12850_60
285,285,0,1,0,2125.0,13.0,11.0,0,1,29-02-2016,52.11625,139.79,11.046875,11.26,1,29.23490913,35.48708325,68.986875,86.56,27.67604167,32.85,0,0,1,30850,13671,11932-13671-2,Patil Wadi,20.73829264,74.54350217,30850_13671_286,27,30462_12850_60
286,286,1,0,0,709.1,17.0,18.0,1,0,01-03-2016,47.58907217,89.73,11.04680412,11.26,0,30.25343324,38.39506233,70.638125,83.11,27.69385417,32.64,1,0,0,30850,13671,11932-13671-2,Christian Wada,19.3239566,73.86987023,30850_13671_287,40,30462_12850_60
287,287,0,1,0,2184.0,15.0,9.0,0,1,01-03-2016,64.82041237,95.56,10.95,10.95,0,30.25343324,38.39506233,70.638125,83.11,27.69385417,32.64,1,0,0,30850,13671,11932-13671-2,Sai Wadi,18.54440355,73.80695281,30850_13671_288,50,30462_12850_60
288,288,1,2,0,499.9,11.0,24.0,1,0,13-07-2016,30.30333333,52.08,11.00572917,11.29,0,34.15697917,37.35,94.21510417,100.0,27.92395833,29.12,0,1,0,30850,13671,11932-13671-2,Harbadevi,20.41035086,73.14691138,30850_13671_289,38,30462_12850_60
289,289,0,0,7,1605.7,18.0,21.0,1,0,16-07-2016,46.4975,191.7,10.86010417,11.33,1,34.1371875,38.91,91.935,99.08,28.02822917,29.51,0,1,0,30850,13671,11932-13671-2,Pascal Wadi,18.06872636,74.77938185,30850_13671_290,40,30462_12852_100
290,290,0,0,0,1194.0,6.0,19.0,1,1,26-09-2016,100.9928125,132.92,11.0896875,11.3,0,30.55452237,36.08306235,91.98635417,97.22,26.880625,28.53,0,1,0,30850,13671,11932-13671-2,Ambu Bet,19.067364,73.20269803,30850_13671_291,27,30462_12852_100
291,291,0,1,0,533.1,5.0,22.75098814229249,0,1,26-10-2016,39.32166667,160.26,11.08791667,11.31,1,29.94409723,39.28861593,77.14260417,90.13,27.41541667,32.9,0,1,0,30850,13671,11932-13671-2,Mangroves Forest,19.91466241,73.03333314,30850_13671_292,40,30462_12852_100
292,292,1,1,0,1244.9,5.0,12.0,0,1,02-11-2016,58.9209375,65.27,11.00072917,11.22,0,30.42832077,38.12012101,61.729375,70.8,28.33260417,34.08,0,0,1,30850,13671,11932-13671-2,Udyog Nagar,18.57465226,74.52589592,30850_13671_293,45,30462_12852_100
293,293,1,1,0,1820.0,8.0,5.0,0,1,22-02-2017,75.60677083,135.01,11.06458333,11.36,0,28.12921059,34.5899321,67.82645833,81.16,26.738125,31.4,0,0,1,30850,13671,11932-13671-2,Piramal Nagar,20.57319003,74.68626234,30850_13671_294,43,30462_12852_100
294,294,0,1,0,343.0,3.0,12.0,0,1,10-03-2017,119.9727083,155.91,11.10729167,11.36,0,27.50791977,31.9489353,67.22833333,80.41,26.20072917,29.64,1,0,0,30850,13671,11932-13671-2,Jawahar Nagar,18.66863821,73.84296071,30850_13671_295,37,30850_11936_246
295,295,1,0,0,1276.3,6.0,22.0,1,0,05-04-2017,63.178125,137.34,11.044375,11.31,1,34.50030937,41.86129546,74.84083333,83.34,29.38291667,33.5,1,0,0,30850,13671,11932-13671-2,Siddharth Nagar,20.84762126,74.47999134,30850_13671_296,40,30850_11936_246
296,296,1,0,0,1276.3,6.0,22.0,1,0,10-04-2017,60.29552083,131.87,11.0675,11.28,1,34.33090538,44.26299916,62.24020833,78.17,30.3715625,35.04,1,0,0,30850,13671,11932-13671-2,Pathan Wadi,19.17862076,74.47401538,30850_13671_297,41,30850_11936_246
297,297,0,0,0,387.1,0.0,18.0,1,1,03-02-2016,94.0521875,117.08,11.0921875,11.31,0,26.41326774,32.26638985,62.98625,74.9,25.35083333,30.98,0,0,1,30850,13671,11932-13671-2,Dindoshipada,18.26909938,73.84079987,30850_13671_298,41,30850_11936_246
298,298,0,0,7,1078.1,11.0,24.0,1,0,20-04-2016,71.31958333,200.56,11.07083333,11.38,1,36.2644263,44.11442167,81.26010417,92.33,29.496875,32.78,1,0,0,30850,13671,11932-13671-2,SV Patel Nagar,18.03204186,74.52183129,30850_13671_299,46,30462_12852_100
299,299,0,1,7,750.0,7.0,42.0,1,0,27-05-2016,73.885625,173.94,10.9821875,11.26,1,42.34956794,49.03189411,81.31739583,88.75,31.3375,34.09,1,0,0,30850,13671,11932-13671-2,BandraKurlaComplex,18.93183649,73.59070873,30850_13671_300,41,30462_12852_100
